Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: blocks,Spreadsheet: state,Spreadsheet: highProbCue,Spreadsheet: lowProbCue,Spreadsheet: outcomes_array,Spreadsheet: answers,Spreadsheet: stimuli_left,Spreadsheet: stimuli_right,Spreadsheet: leftIdx,Spreadsheet: rightIdx,Spreadsheet: loss_blue,Spreadsheet: loss_red,Spreadsheet: xfix,Spreadsheet: xcues,Manipulation: Spreadsheet,Store: amount0,Store: amount,Store: correct,Store: total
625,1697785444149,20/10/2023 07:04:04,1697789044149,1,20/10/2023 09:04:04,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,43,trial2,4,dklvf7,4,timedOut,,1494,1494,1494,1494,1494,1494,1,1494,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,1,2,1,2,red.png,blue.png,2,1,0.1,0,1348.133169,581.7849549,,0.5,15.5,82,113
626,1697785445491,20/10/2023 07:04:05,1697789045491,1,20/10/2023 09:04:05,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,44,trial2,1,emr778,1,timedOut,,1342.0000000000582,1342,1342.0000000000582,1342.0000000000582,1342,1342.0000000000582,1,1342.0000000000582,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1335.71557,770.4420406,,0.5,15.5,82,113
627,1697785446058,20/10/2023 07:04:06,1697789046058,1,20/10/2023 09:04:06,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,44,trial2,1,emr778,1,continue,,1909,1909,1909,1909,1909,1909,1,1909,0,0,,Fixation Timing,Fixation,1,object-92,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1335.71557,770.4420406,,0.5,15.5,82,113
628,1697785446259,20/10/2023 07:04:06,1697789046259,1,20/10/2023 09:04:06,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,44,trial2,2,6rd8qy,2,timedOut,,769.0000000000582,769,769.0000000000582,769.0000000000582,769,769.0000000000582,1,769.0000000000582,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1335.71557,770.4420406,,0.5,15.5,82,113
629,1697785446588,20/10/2023 07:04:06,1697789046588,1,20/10/2023 09:04:06,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,44,trial2,3,8laou4,3,response,1,328,316,328,328,316,328,1,328,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1335.71557,770.4420406,,0.5,15.5,83,114
630,1697785448082,20/10/2023 07:04:08,1697789048082,1,20/10/2023 09:04:08,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,44,trial2,4,dklvf7,4,timedOut,,1507,1507,1507,1507,1507,1507,1,1507,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1335.71557,770.4420406,,0.5,15.5,83,114
631,1697785449511,20/10/2023 07:04:09,1697789049511,1,20/10/2023 09:04:09,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,45,trial2,1,emr778,1,timedOut,,1428,1428,1428,1428,1428,1428,1,1428,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1430.569906,851.3511535,,0.5,15.5,83,114
632,1697785450081,20/10/2023 07:04:10,1697789050081,1,20/10/2023 09:04:10,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,45,trial2,1,emr778,1,continue,,1999,1999,1999,1999,1999,1999,1,1999,0,0,,Fixation Timing,Fixation,1,object-92,trial2,4,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1430.569906,851.3511535,,0.5,15.5,83,114
633,1697785450367,20/10/2023 07:04:10,1697789050367,1,20/10/2023 09:04:10,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,45,trial2,2,6rd8qy,2,timedOut,,857,856,857,857,856,857,1,857,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1430.569906,851.3511535,,0.5,15.5,83,114
634,1697785450902,20/10/2023 07:04:10,1697789050902,1,20/10/2023 09:04:10,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,45,trial2,3,8laou4,3,response,2,534,532,534,534,532,534,0,534,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,4,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1430.569906,851.3511535,,0.5,16,83,115
635,1697785452406,20/10/2023 07:04:12,1697789052406,1,20/10/2023 09:04:12,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,45,trial2,4,dklvf7,4,timedOut,,1508,1508,1508,1508,1508,1508,1,1508,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1430.569906,851.3511535,,0.5,16,83,115
636,1697785453669,20/10/2023 07:04:13,1697789053669,1,20/10/2023 09:04:13,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,46,trial2,1,emr778,1,timedOut,,1263.0000000000582,1262,1263.0000000000582,1263.0000000000582,1262,1263.0000000000582,1,1263.0000000000582,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1262.702202,947.1946877,,0.5,16,83,115
637,1697785454238,20/10/2023 07:04:14,1697789054238,1,20/10/2023 09:04:14,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,46,trial2,1,emr778,1,continue,,1832,1832,1832,1832,1832,1832,1,1832,0,0,,Fixation Timing,Fixation,1,object-92,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1262.702202,947.1946877,,0.5,16,83,115
638,1697785454608,20/10/2023 07:04:14,1697789054608,1,20/10/2023 09:04:14,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,46,trial2,2,6rd8qy,2,timedOut,,939.0000000000582,939,939.0000000000582,939.0000000000582,939,939.0000000000582,1,939.0000000000582,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1262.702202,947.1946877,,0.5,16,83,115
639,1697785454810,20/10/2023 07:04:14,1697789054810,1,20/10/2023 09:04:14,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,46,trial2,3,8laou4,3,response,2,202.0000000000582,201,202.0000000000582,202.0000000000582,201,202.0000000000582,0,202.0000000000582,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1262.702202,947.1946877,,0.5,16.5,83,116
640,1697785456304,20/10/2023 07:04:16,1697789056304,1,20/10/2023 09:04:16,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,46,trial2,4,dklvf7,4,timedOut,,1495,1495,1495,1495,1495,1495,1,1495,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1262.702202,947.1946877,,0.5,16.5,83,116
641,1697785457680,20/10/2023 07:04:17,1697789057680,1,20/10/2023 09:04:17,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,47,trial2,1,emr778,1,timedOut,,1377,1376,1377,1377,1376,1377,1,1377,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1370.628972,839.8669491,,0.5,16.5,83,116
642,1697785458248,20/10/2023 07:04:18,1697789058248,1,20/10/2023 09:04:18,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,47,trial2,1,emr778,1,continue,,1944,1944,1944,1944,1944,1944,1,1944,0,0,,Fixation Timing,Fixation,1,object-92,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1370.628972,839.8669491,,0.5,16.5,83,116
643,1697785458517,20/10/2023 07:04:18,1697789058517,1,20/10/2023 09:04:18,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,47,trial2,2,6rd8qy,2,timedOut,,837.0000000000582,837,837.0000000000582,837.0000000000582,837,837.0000000000582,1,837.0000000000582,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1370.628972,839.8669491,,0.5,16.5,83,116
644,1697785458844,20/10/2023 07:04:18,1697789058844,1,20/10/2023 09:04:18,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,47,trial2,3,8laou4,3,response,1,326.0000000000582,319,326.0000000000582,326.0000000000582,319,326.0000000000582,1,326.0000000000582,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1370.628972,839.8669491,,0.5,16.5,84,117
645,1697785460330,20/10/2023 07:04:20,1697789060330,1,20/10/2023 09:04:20,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,47,trial2,4,dklvf7,4,timedOut,,1493.0000000000582,1493,1493.0000000000582,1493.0000000000582,1493,1493.0000000000582,1,1493.0000000000582,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1370.628972,839.8669491,,0.5,16.5,84,117
646,1697785461589,20/10/2023 07:04:21,1697789061589,1,20/10/2023 09:04:21,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,48,trial2,1,emr778,1,timedOut,,1261,1260,1261,1261,1260,1261,1,1261,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1260.026234,518.281509,,0.5,16.5,84,117
647,1697785462107,20/10/2023 07:04:22,1697789062107,1,20/10/2023 09:04:22,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,48,trial2,2,6rd8qy,2,timedOut,,518,518,518,518,518,518,1,518,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1260.026234,518.281509,,0.5,16.5,84,117
648,1697785462157,20/10/2023 07:04:22,1697789062157,1,20/10/2023 09:04:22,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,48,trial2,1,emr778,1,continue,,1828,1828,1828,1828,1828,1828,1,1828,0,0,,Fixation Timing,Fixation,1,object-92,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1260.026234,518.281509,,0.5,16.5,84,117
649,1697785462570,20/10/2023 07:04:22,1697789062570,1,20/10/2023 09:04:22,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,48,trial2,3,8laou4,3,response,2,462.0000000000582,454,462.0000000000582,462.0000000000582,454,462.0000000000582,0,462.0000000000582,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1260.026234,518.281509,,0.5,17,84,118
650,1697785464055,20/10/2023 07:04:24,1697789064055,1,20/10/2023 09:04:24,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,48,trial2,4,dklvf7,4,timedOut,,1495,1495,1495,1495,1495,1495,1,1495,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1260.026234,518.281509,,0.5,17,84,118
651,1697785465315,20/10/2023 07:04:25,1697789065315,1,20/10/2023 09:04:25,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,49,trial2,1,emr778,1,timedOut,,1259.0000000000582,1259,1259.0000000000582,1259.0000000000582,1259,1259.0000000000582,1,1259.0000000000582,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1265.172109,758.2791042,,0.5,17,84,118
652,1697785465899,20/10/2023 07:04:25,1697789065899,1,20/10/2023 09:04:25,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,49,trial2,1,emr778,1,continue,,1843,1843,1843,1843,1843,1843,1,1843,0,0,,Fixation Timing,Fixation,1,object-92,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1265.172109,758.2791042,,0.5,17,84,118
653,1697785466067,20/10/2023 07:04:26,1697789066067,1,20/10/2023 09:04:26,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,49,trial2,2,6rd8qy,2,timedOut,,752,752,752,752,752,752,1,752,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1265.172109,758.2791042,,0.5,17,84,118
654,1697785467127,20/10/2023 07:04:27,1697789067127,1,20/10/2023 09:04:27,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,49,trial2,3,8laou4,3,response,2,1059,1058,1059,1059,1058,1059,0,1059,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1265.172109,758.2791042,,0.5,17.5,84,119
655,1697785468618,20/10/2023 07:04:28,1697789068618,1,20/10/2023 09:04:28,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,49,trial2,4,dklvf7,4,timedOut,,1494,1493,1494,1494,1493,1494,1,1494,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1265.172109,758.2791042,,0.5,17.5,84,119
656,1697785469859,20/10/2023 07:04:29,1697789069859,1,20/10/2023 09:04:29,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,50,trial2,1,emr778,1,timedOut,,1242,1242,1242,1242,1242,1242,1,1242,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1242.426667,576.7951883,,0.5,17.5,84,119
657,1697785470426,20/10/2023 07:04:30,1697789070426,1,20/10/2023 09:04:30,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,50,trial2,1,emr778,1,continue,,1809,1809,1809,1809,1809,1809,1,1809,0,0,,Fixation Timing,Fixation,1,object-92,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1242.426667,576.7951883,,0.5,17.5,84,119
658,1697785470443,20/10/2023 07:04:30,1697789070443,1,20/10/2023 09:04:30,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,50,trial2,2,6rd8qy,2,timedOut,,584.0000000001164,583,584.0000000001164,584.0000000001164,583,584.0000000001164,1,584.0000000001164,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1242.426667,576.7951883,,0.5,17.5,84,119
659,1697785471498,20/10/2023 07:04:31,1697789071498,1,20/10/2023 09:04:31,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,50,trial2,3,8laou4,3,response,2,1054.0000000001164,1039,1054.0000000001164,1054.0000000001164,1039,1054.0000000001164,0,1054.0000000001164,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1242.426667,576.7951883,,0.5,18,84,120
660,1697785472977,20/10/2023 07:04:32,1697789072977,1,20/10/2023 09:04:32,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,50,trial2,4,dklvf7,4,timedOut,,1496,1496,1496,1496,1496,1496,1,1496,0,0,,Time Limit,screen,0,screen,trial2,4,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1242.426667,576.7951883,,0.5,18,84,120
661,1697785474318,20/10/2023 07:04:34,1697789074318,1,20/10/2023 09:04:34,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,51,trial2,1,emr778,1,timedOut,,1341.0000000001164,1340,1341.0000000001164,1341.0000000001164,1340,1341.0000000001164,1,1341.0000000001164,0,0,,Time Limit,screen,0,screen,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1343.898043,590.3688801,,0.5,18,84,120
662,1697785474885,20/10/2023 07:04:34,1697789074885,1,20/10/2023 09:04:34,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,51,trial2,1,emr778,1,continue,,1907,1907,1907,1907,1907,1907,1,1907,0,0,,Fixation Timing,Fixation,1,object-92,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1343.898043,590.3688801,,0.5,18,84,120
663,1697785474901,20/10/2023 07:04:34,1697789074901,1,20/10/2023 09:04:34,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,51,trial2,2,6rd8qy,2,timedOut,,584,584,584,584,584,584,1,584,0,0,,Time Limit,screen,0,screen,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1343.898043,590.3688801,,0.5,18,84,120
664,1697785475169,20/10/2023 07:04:35,1697789075169,1,20/10/2023 09:04:35,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,51,trial2,3,8laou4,3,response,1,266,251,266,266,251,266,0,266,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1343.898043,590.3688801,,0.5,18.5,84,121
665,1697785476647,20/10/2023 07:04:36,1697789076647,1,20/10/2023 09:04:36,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,51,trial2,4,dklvf7,4,timedOut,,1494,1494,1494,1494,1494,1494,1,1494,0,0,,Time Limit,screen,0,screen,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1343.898043,590.3688801,,0.5,18.5,84,121
666,1697785477875,20/10/2023 07:04:37,1697789077875,1,20/10/2023 09:04:37,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,52,trial2,1,emr778,1,timedOut,,1228,1228,1228,1228,1228,1228,1,1228,0,0,,Time Limit,screen,0,screen,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1221.201157,707.5466933,,0.5,18.5,84,121
667,1697785478444,20/10/2023 07:04:38,1697789078444,1,20/10/2023 09:04:38,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,52,trial2,1,emr778,1,continue,,1797,1797,1797,1797,1797,1797,1,1797,0,0,,Fixation Timing,Fixation,1,object-92,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1221.201157,707.5466933,,0.5,18.5,84,121
668,1697785478578,20/10/2023 07:04:38,1697789078578,1,20/10/2023 09:04:38,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,52,trial2,2,6rd8qy,2,timedOut,,704,704,704,704,704,704,1,704,0,0,,Time Limit,screen,0,screen,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1221.201157,707.5466933,,0.5,18.5,84,121
669,1697785478909,20/10/2023 07:04:38,1697789078909,1,20/10/2023 09:04:38,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,52,trial2,3,8laou4,3,response,2,329,319,329,329,319,329,1,329,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1221.201157,707.5466933,,0.5,18.5,85,122
670,1697785480393,20/10/2023 07:04:40,1697789080393,1,20/10/2023 09:04:40,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,52,trial2,4,dklvf7,4,timedOut,,1496,1496,1496,1496,1496,1496,1,1496,0,0,,Time Limit,screen,0,screen,trial2,5,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1221.201157,707.5466933,,0.5,18.5,85,122
671,1697785481535,20/10/2023 07:04:41,1697789081535,1,20/10/2023 09:04:41,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,53,trial2,1,emr778,1,timedOut,,1142,1142,1142,1142,1142,1142,1,1142,0,0,,Time Limit,screen,0,screen,trial2,5,2,0.9,2,1,2,1,blue.png,red.png,1,2,0,0.1,1135.135212,720.0177979,,0.5,18.5,85,122
672,1697785482103,20/10/2023 07:04:42,1697789082103,1,20/10/2023 09:04:42,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,53,trial2,1,emr778,1,continue,,1709,1709,1709,1709,1709,1709,1,1709,0,0,,Fixation Timing,Fixation,1,object-92,trial2,5,2,0.9,2,1,2,1,blue.png,red.png,1,2,0,0.1,1135.135212,720.0177979,,0.5,18.5,85,122
673,1697785482254,20/10/2023 07:04:42,1697789082254,1,20/10/2023 09:04:42,0,0,,,32375454,,9574456,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),3,trial_list_v2,53,trial2,2,6rd8qy,2,timedOut,,719,719,719,719,719,719,1,719,0,0,,Time Limit,screen,0,screen,trial2,5,2,0.9,2,1,2,1,blue.png,red.png,1,2,0,0.1,1135.135212,720.0177979,,0.5,18.5,85,122
