Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: blocks,Spreadsheet: state,Spreadsheet: highProbCue,Spreadsheet: lowProbCue,Spreadsheet: outcomes_array,Spreadsheet: answers,Spreadsheet: stimuli_left,Spreadsheet: stimuli_right,Spreadsheet: leftIdx,Spreadsheet: rightIdx,Spreadsheet: loss_blue,Spreadsheet: loss_red,Spreadsheet: xfix,Spreadsheet: xcues,Manipulation: Spreadsheet,Store: amount0,Store: amount,Store: correct,Store: total
1286,1698048105238,23/10/2023 08:01:45,1698051705238,1,23/10/2023 10:01:45,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,35,trial4,1,9l5xr2,1,continue,,1634,1634,1634,1634,1634,1634,1,1634,0,0,,Fixation Timing,Fixation,1,object-132,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1061.966139,705.7967567,,0.5,29,186,244
1287,1698048105371,23/10/2023 08:01:45,1698051705371,1,23/10/2023 10:01:45,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,35,trial4,2,kcxrxf,2,timedOut,,700,700,700,700,700,700,1,700,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1061.966139,705.7967567,,0.5,29,186,244
1288,1698048105712,23/10/2023 08:01:45,1698051705712,1,23/10/2023 10:01:45,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,35,trial4,3,swrfk9,3,response,2,339,333,339,339,333,339,1,339,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1061.966139,705.7967567,,0.5,29,187,245
1289,1698048107205,23/10/2023 08:01:47,1698051707205,1,23/10/2023 10:01:47,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,35,trial4,4,7p4hon,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1061.966139,705.7967567,,0.5,29,187,245
1290,1698048108305,23/10/2023 08:01:48,1698051708305,1,23/10/2023 10:01:48,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,36,trial4,1,9l5xr2,1,timedOut,,1100,1100,1100,1100,1100,1100,1,1100,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,2,1,2,1,blue.png,red.png,1,2,0,0.1,1102.987758,998.0780556,,0.5,29,187,245
1291,1698048108871,23/10/2023 08:01:48,1698051708871,1,23/10/2023 10:01:48,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,36,trial4,1,9l5xr2,1,continue,,1666,1666,1666,1666,1666,1666,1,1666,0,0,,Fixation Timing,Fixation,1,object-132,trial4,8,4,0.8,2,1,2,1,blue.png,red.png,1,2,0,0.1,1102.987758,998.0780556,,0.5,29,187,245
1292,1698048109305,23/10/2023 08:01:49,1698051709305,1,23/10/2023 10:01:49,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,36,trial4,2,kcxrxf,2,timedOut,,1001,1000,1001,1001,1000,1001,1,1001,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,2,1,2,1,blue.png,red.png,1,2,0,0.1,1102.987758,998.0780556,,0.5,29,187,245
1293,1698048110967,23/10/2023 08:01:50,1698051710967,1,23/10/2023 10:01:50,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,36,trial4,3,swrfk9,3,response,2,1661,1650,1661,1661,1650,1661,0,1661,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,8,4,0.8,2,1,2,1,blue.png,red.png,1,2,0,0.1,1102.987758,998.0780556,,0.5,29.5,187,246
1294,1698048112455,23/10/2023 08:01:52,1698051712455,1,23/10/2023 10:01:52,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,36,trial4,4,7p4hon,4,timedOut,,1501,1500,1501,1501,1500,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,2,1,2,1,blue.png,red.png,1,2,0,0.1,1102.987758,998.0780556,,0.5,29.5,187,246
1295,1698048113738,23/10/2023 08:01:53,1698051713738,1,23/10/2023 10:01:53,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,37,trial4,1,9l5xr2,1,timedOut,,1284,1284,1284,1284,1284,1284,1,1284,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1282.489785,755.90996,,0.5,29.5,187,246
1296,1698048114305,23/10/2023 08:01:54,1698051714305,1,23/10/2023 10:01:54,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,37,trial4,1,9l5xr2,1,continue,,1850,1850,1850,1850,1850,1850,1,1850,0,0,,Fixation Timing,Fixation,1,object-132,trial4,8,4,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1282.489785,755.90996,,0.5,29.5,187,246
1297,1698048114488,23/10/2023 08:01:54,1698051714488,1,23/10/2023 10:01:54,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,37,trial4,2,kcxrxf,2,timedOut,,750,750,750,750,750,750,1,750,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1282.489785,755.90996,,0.5,29.5,187,246
1298,1698048114783,23/10/2023 08:01:54,1698051714783,1,23/10/2023 10:01:54,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,37,trial4,3,swrfk9,3,response,2,294,283,294,294,283,294,1,294,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,8,4,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1282.489785,755.90996,,0.5,29.5,188,247
1299,1698048116272,23/10/2023 08:01:56,1698051716272,1,23/10/2023 10:01:56,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,37,trial4,4,7p4hon,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1282.489785,755.90996,,0.5,29.5,188,247
1300,1698048117472,23/10/2023 08:01:57,1698051717472,1,23/10/2023 10:01:57,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,38,trial4,1,9l5xr2,1,timedOut,,1200,1200,1200,1200,1200,1200,1,1200,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1208.514476,859.7850674,,0.5,29.5,188,247
1301,1698048118037,23/10/2023 08:01:58,1698051718037,1,23/10/2023 10:01:58,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,38,trial4,1,9l5xr2,1,continue,,1766,1766,1766,1766,1766,1766,1,1766,0,0,,Fixation Timing,Fixation,1,object-132,trial4,8,4,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1208.514476,859.7850674,,0.5,29.5,188,247
1302,1698048118338,23/10/2023 08:01:58,1698051718338,1,23/10/2023 10:01:58,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,38,trial4,2,kcxrxf,2,timedOut,,867,867,867,867,867,867,1,867,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1208.514476,859.7850674,,0.5,29.5,188,247
1303,1698048118546,23/10/2023 08:01:58,1698051718546,1,23/10/2023 10:01:58,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,38,trial4,3,swrfk9,3,response,2,206,200,206,206,200,206,0,206,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,8,4,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1208.514476,859.7850674,,0.5,30,188,248
1304,1698048120038,23/10/2023 08:02:00,1698051720038,1,23/10/2023 10:02:00,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,38,trial4,4,7p4hon,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1208.514476,859.7850674,,0.5,30,188,248
1305,1698048121355,23/10/2023 08:02:01,1698051721355,1,23/10/2023 10:02:01,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,39,trial4,1,9l5xr2,1,timedOut,,1317,1317,1317,1317,1317,1317,1,1317,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1320.155913,541.2963635,,0.5,30,188,248
1306,1698048121905,23/10/2023 08:02:01,1698051721905,1,23/10/2023 10:02:01,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,39,trial4,2,kcxrxf,2,timedOut,,550,550,550,550,550,550,1,550,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1320.155913,541.2963635,,0.5,30,188,248
1307,1698048121921,23/10/2023 08:02:01,1698051721921,1,23/10/2023 10:02:01,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,39,trial4,1,9l5xr2,1,continue,,1883,1883,1883,1883,1883,1883,1,1883,0,0,,Fixation Timing,Fixation,1,object-132,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1320.155913,541.2963635,,0.5,30,188,248
1308,1698048122214,23/10/2023 08:02:02,1698051722214,1,23/10/2023 10:02:02,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,39,trial4,3,swrfk9,3,response,2,308,300,308,308,300,308,1,308,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1320.155913,541.2963635,,0.5,30,189,249
1309,1698048123705,23/10/2023 08:02:03,1698051723705,1,23/10/2023 10:02:03,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,39,trial4,4,7p4hon,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1320.155913,541.2963635,,0.5,30,189,249
1310,1698048124805,23/10/2023 08:02:04,1698051724805,1,23/10/2023 10:02:04,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,40,trial4,1,9l5xr2,1,timedOut,,1100,1100,1100,1100,1100,1100,1,1100,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1104.230679,791.7853094,,0.5,30,189,249
1311,1698048125371,23/10/2023 08:02:05,1698051725371,1,23/10/2023 10:02:05,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,40,trial4,1,9l5xr2,1,continue,,1665,1665,1665,1665,1665,1665,1,1665,0,0,,Fixation Timing,Fixation,1,object-132,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1104.230679,791.7853094,,0.5,30,189,249
1312,1698048125588,23/10/2023 08:02:05,1698051725588,1,23/10/2023 10:02:05,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,40,trial4,2,kcxrxf,2,timedOut,,783,783,783,783,783,783,1,783,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1104.230679,791.7853094,,0.5,30,189,249
1313,1698048125875,23/10/2023 08:02:05,1698051725875,1,23/10/2023 10:02:05,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,40,trial4,3,swrfk9,3,response,2,286,282,286,286,282,286,1,286,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1104.230679,791.7853094,,0.5,30,190,250
1314,1698048127371,23/10/2023 08:02:07,1698051727371,1,23/10/2023 10:02:07,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,40,trial4,4,7p4hon,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial4,8,4,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1104.230679,791.7853094,,0.5,30,190,250
1315,1698048128405,23/10/2023 08:02:08,1698051728405,1,23/10/2023 10:02:08,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,41,trial4,1,9l5xr2,1,timedOut,,1035,1035,1035,1035,1035,1035,1,1035,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,1,2,1,2,red.png,blue.png,2,1,0.1,0,1041.035604,985.6294076,,0.5,30,190,250
1316,1698048128972,23/10/2023 08:02:08,1698051728972,1,23/10/2023 10:02:08,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,41,trial4,1,9l5xr2,1,continue,,1601,1601,1601,1601,1601,1601,1,1601,0,0,,Fixation Timing,Fixation,1,object-132,trial4,9,4,0.2,1,2,1,2,red.png,blue.png,2,1,0.1,0,1041.035604,985.6294076,,0.5,30,190,250
1317,1698048129388,23/10/2023 08:02:09,1698051729388,1,23/10/2023 10:02:09,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,41,trial4,2,kcxrxf,2,timedOut,,982,982,982,982,982,982,1,982,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,1,2,1,2,red.png,blue.png,2,1,0.1,0,1041.035604,985.6294076,,0.5,30,190,250
1318,1698048129960,23/10/2023 08:02:09,1698051729960,1,23/10/2023 10:02:09,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,41,trial4,3,swrfk9,3,response,2,572,568,572,572,568,572,1,572,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,9,4,0.2,1,2,1,2,red.png,blue.png,2,1,0.1,0,1041.035604,985.6294076,,0.5,30,191,251
1319,1698048131455,23/10/2023 08:02:11,1698051731455,1,23/10/2023 10:02:11,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,41,trial4,4,7p4hon,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,1,2,1,2,red.png,blue.png,2,1,0.1,0,1041.035604,985.6294076,,0.5,30,191,251
1320,1698048132822,23/10/2023 08:02:12,1698051732822,1,23/10/2023 10:02:12,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,42,trial4,1,9l5xr2,1,timedOut,,1367,1366,1367,1367,1366,1367,1,1367,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,blue.png,red.png,1,2,0,0.1,1364.330841,863.0522158,,0.5,30,191,251
1321,1698048133388,23/10/2023 08:02:13,1698051733388,1,23/10/2023 10:02:13,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,42,trial4,1,9l5xr2,1,continue,,1932,1932,1932,1932,1932,1932,1,1932,0,0,,Fixation Timing,Fixation,1,object-132,trial4,9,4,0.2,2,1,2,1,blue.png,red.png,1,2,0,0.1,1364.330841,863.0522158,,0.5,30,191,251
1322,1698048133688,23/10/2023 08:02:13,1698051733688,1,23/10/2023 10:02:13,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,42,trial4,2,kcxrxf,2,timedOut,,867.0000000002328,867,867.0000000002328,867.0000000002328,867,867.0000000002328,1,867.0000000002328,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,blue.png,red.png,1,2,0,0.1,1364.330841,863.0522158,,0.5,30,191,251
1323,1698048133980,23/10/2023 08:02:13,1698051733980,1,23/10/2023 10:02:13,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,42,trial4,3,swrfk9,3,response,2,290,283,290,290,283,290,0,290,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,9,4,0.2,2,1,2,1,blue.png,red.png,1,2,0,0.1,1364.330841,863.0522158,,0.5,30.5,191,252
1324,1698048135471,23/10/2023 08:02:15,1698051735471,1,23/10/2023 10:02:15,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,42,trial4,4,7p4hon,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,blue.png,red.png,1,2,0,0.1,1364.330841,863.0522158,,0.5,30.5,191,252
1325,1698048136789,23/10/2023 08:02:16,1698051736789,1,23/10/2023 10:02:16,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,43,trial4,1,9l5xr2,1,timedOut,,1317,1317,1317,1317,1317,1317,1,1317,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1310.479322,706.7136445,,0.5,30.5,191,252
1326,1698048137355,23/10/2023 08:02:17,1698051737355,1,23/10/2023 10:02:17,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,43,trial4,1,9l5xr2,1,continue,,1884,1884,1884,1884,1884,1884,1,1884,0,0,,Fixation Timing,Fixation,1,object-132,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1310.479322,706.7136445,,0.5,30.5,191,252
1327,1698048137488,23/10/2023 08:02:17,1698051737488,1,23/10/2023 10:02:17,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,43,trial4,2,kcxrxf,2,timedOut,,700,700,700,700,700,700,1,700,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1310.479322,706.7136445,,0.5,30.5,191,252
1328,1698048137827,23/10/2023 08:02:17,1698051737827,1,23/10/2023 10:02:17,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,43,trial4,3,swrfk9,3,response,2,338,333,338,338,333,338,0,338,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1310.479322,706.7136445,,0.5,31,191,253
1329,1698048139322,23/10/2023 08:02:19,1698051739322,1,23/10/2023 10:02:19,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,43,trial4,4,7p4hon,4,timedOut,,1501.0000000002328,1500,1501.0000000002328,1501.0000000002328,1500,1501.0000000002328,1,1501.0000000002328,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1310.479322,706.7136445,,0.5,31,191,253
1330,1698048140405,23/10/2023 08:02:20,1698051740405,1,23/10/2023 10:02:20,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,44,trial4,1,9l5xr2,1,timedOut,,1084,1084,1084,1084,1084,1084,1,1084,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1083.23022,727.3474325,,0.5,31,191,253
1331,1698048140972,23/10/2023 08:02:20,1698051740972,1,23/10/2023 10:02:20,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,44,trial4,1,9l5xr2,1,continue,,1651,1651,1651,1651,1651,1651,1,1651,0,0,,Fixation Timing,Fixation,1,object-132,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1083.23022,727.3474325,,0.5,31,191,253
1332,1698048141139,23/10/2023 08:02:21,1698051741139,1,23/10/2023 10:02:21,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,44,trial4,2,kcxrxf,2,timedOut,,733,733,733,733,733,733,1,733,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1083.23022,727.3474325,,0.5,31,191,253
1333,1698048141572,23/10/2023 08:02:21,1698051741572,1,23/10/2023 10:02:21,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,44,trial4,3,swrfk9,3,response,1,432,417,432,432,417,432,1,432,0,0,,Keyboard Response,Keyboard Response,4,object-293,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1083.23022,727.3474325,,0.5,31,192,254
1334,1698048143055,23/10/2023 08:02:23,1698051743055,1,23/10/2023 10:02:23,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,44,trial4,4,7p4hon,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1083.23022,727.3474325,,0.5,31,192,254
1335,1698048144522,23/10/2023 08:02:24,1698051744522,1,23/10/2023 10:02:24,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,45,trial4,1,9l5xr2,1,timedOut,,1467,1467,1467,1467,1467,1467,1,1467,0,0,,Time Limit,screen,0,screen,trial4,9,4,0.2,2,1,2,1,red.png,blue.png,2,1,0,0.1,1465.600692,654.4572968,,0.5,31,192,254
