Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: blocks,Spreadsheet: state,Spreadsheet: highProbCue,Spreadsheet: lowProbCue,Spreadsheet: outcomes_array,Spreadsheet: answers,Spreadsheet: stimuli_left,Spreadsheet: stimuli_right,Spreadsheet: leftIdx,Spreadsheet: rightIdx,Spreadsheet: loss_blue,Spreadsheet: loss_red,Spreadsheet: xfix,Spreadsheet: xcues,Manipulation: Spreadsheet,Store: amount0,Store: amount,Store: correct,Store: total
1022,1697749931190,19/10/2023 21:12:11,1697753531190,1,19/10/2023 23:12:11,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,52,trial3,4,vtf7vm,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1407.698606,522.5255537,,1,20.5,151,192
1023,1697749932574,19/10/2023 21:12:12,1697753532574,1,19/10/2023 23:12:12,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,53,trial3,1,98ey35,1,timedOut,,1384,1384,1384,1384,1384,1384,1,1384,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1384.557194,835.6010927,,1,20.5,151,192
1024,1697749933140,19/10/2023 21:12:13,1697753533140,1,19/10/2023 23:12:13,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,53,trial3,1,98ey35,1,continue,,1950,1950,1950,1950,1950,1950,1,1950,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1384.557194,835.6010927,,1,20.5,151,192
1025,1697749933407,19/10/2023 21:12:13,1697753533407,1,19/10/2023 23:12:13,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,53,trial3,2,5kfsdz,2,timedOut,,833,833,833,833,833,833,1,833,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1384.557194,835.6010927,,1,20.5,151,192
1026,1697749933768,19/10/2023 21:12:13,1697753533768,1,19/10/2023 23:12:13,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,53,trial3,3,1ggec9,3,response,2,360,350,360,360,350,360,1,360,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1384.557194,835.6010927,,1,20.5,152,193
1027,1697749935257,19/10/2023 21:12:15,1697753535257,1,19/10/2023 23:12:15,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,53,trial3,4,vtf7vm,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1384.557194,835.6010927,,1,20.5,152,193
1028,1697749936557,19/10/2023 21:12:16,1697753536557,1,19/10/2023 23:12:16,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,54,trial3,1,98ey35,1,timedOut,,1300,1300,1300,1300,1300,1300,1,1300,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1294.013028,998.5016358,,1,20.5,152,193
1029,1697749937124,19/10/2023 21:12:17,1697753537124,1,19/10/2023 23:12:17,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,54,trial3,1,98ey35,1,continue,,1867,1867,1867,1867,1867,1867,1,1867,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1294.013028,998.5016358,,1,20.5,152,193
1030,1697749937557,19/10/2023 21:12:17,1697753537557,1,19/10/2023 23:12:17,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,54,trial3,2,5kfsdz,2,timedOut,,1000,1000,1000,1000,1000,1000,1,1000,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1294.013028,998.5016358,,1,20.5,152,193
1031,1697749937803,19/10/2023 21:12:17,1697753537803,1,19/10/2023 23:12:17,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,54,trial3,3,1ggec9,3,response,2,245,233,245,245,233,245,1,245,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1294.013028,998.5016358,,1,20.5,153,194
1032,1697749939290,19/10/2023 21:12:19,1697753539290,1,19/10/2023 23:12:19,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,54,trial3,4,vtf7vm,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1294.013028,998.5016358,,1,20.5,153,194
1033,1697749940707,19/10/2023 21:12:20,1697753540707,1,19/10/2023 23:12:20,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,55,trial3,1,98ey35,1,timedOut,,1417,1417,1417,1417,1417,1417,1,1417,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1410.860592,875.9731969,,1,20.5,153,194
1034,1697749941273,19/10/2023 21:12:21,1697753541273,1,19/10/2023 23:12:21,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,55,trial3,1,98ey35,1,continue,,1984,1984,1984,1984,1984,1984,1,1984,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1410.860592,875.9731969,,1,20.5,153,194
1035,1697749941573,19/10/2023 21:12:21,1697753541573,1,19/10/2023 23:12:21,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,55,trial3,2,5kfsdz,2,timedOut,,867,867,867,867,867,867,1,867,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1410.860592,875.9731969,,1,20.5,153,194
1036,1697749942213,19/10/2023 21:12:22,1697753542213,1,19/10/2023 23:12:22,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,55,trial3,3,1ggec9,3,response,2,638,633,638,638,633,638,1,638,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1410.860592,875.9731969,,1,20.5,154,195
1037,1697749943707,19/10/2023 21:12:23,1697753543707,1,19/10/2023 23:12:23,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,55,trial3,4,vtf7vm,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1410.860592,875.9731969,,1,20.5,154,195
1038,1697749945107,19/10/2023 21:12:25,1697753545107,1,19/10/2023 23:12:25,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,56,trial3,1,98ey35,1,timedOut,,1400.0000000001164,1400,1400.0000000001164,1400.0000000001164,1400,1400.0000000001164,1,1400.0000000001164,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1400.673803,872.9237422,,1,20.5,154,195
1039,1697749945673,19/10/2023 21:12:25,1697753545673,1,19/10/2023 23:12:25,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,56,trial3,1,98ey35,1,continue,,1966,1966,1966,1966,1966,1966,1,1966,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1400.673803,872.9237422,,1,20.5,154,195
1040,1697749945973,19/10/2023 21:12:25,1697753545973,1,19/10/2023 23:12:25,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,56,trial3,2,5kfsdz,2,timedOut,,867,867,867,867,867,867,1,867,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1400.673803,872.9237422,,1,20.5,154,195
1041,1697749946237,19/10/2023 21:12:26,1697753546237,1,19/10/2023 23:12:26,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,56,trial3,3,1ggec9,3,response,2,263.0000000001164,250,263.0000000001164,263.0000000001164,250,263.0000000001164,1,263.0000000001164,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1400.673803,872.9237422,,1,20.5,155,196
1042,1697749947723,19/10/2023 21:12:27,1697753547723,1,19/10/2023 23:12:27,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,56,trial3,4,vtf7vm,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1400.673803,872.9237422,,1,20.5,155,196
1043,1697749949173,19/10/2023 21:12:29,1697753549173,1,19/10/2023 23:12:29,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,57,trial3,1,98ey35,1,timedOut,,1450.0000000001164,1450,1450.0000000001164,1450.0000000001164,1450,1450.0000000001164,1,1450.0000000001164,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1450.426244,808.6396162,,1,20.5,155,196
1044,1697749949740,19/10/2023 21:12:29,1697753549740,1,19/10/2023 23:12:29,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,57,trial3,1,98ey35,1,continue,,2016,2016,2016,2016,2016,2016,1,2016,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1450.426244,808.6396162,,1,20.5,155,196
1045,1697749949990,19/10/2023 21:12:29,1697753549990,1,19/10/2023 23:12:29,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,57,trial3,2,5kfsdz,2,timedOut,,816,816,816,816,816,816,1,816,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1450.426244,808.6396162,,1,20.5,155,196
1046,1697749950579,19/10/2023 21:12:30,1697753550579,1,19/10/2023 23:12:30,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,57,trial3,3,1ggec9,3,response,2,588.0000000001164,584,588.0000000001164,588.0000000001164,584,588.0000000001164,0,588.0000000001164,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1450.426244,808.6396162,,1,21,155,197
1047,1697749952073,19/10/2023 21:12:32,1697753552073,1,19/10/2023 23:12:32,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,57,trial3,4,vtf7vm,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1450.426244,808.6396162,,1,21,155,197
1048,1697749953490,19/10/2023 21:12:33,1697753553490,1,19/10/2023 23:12:33,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,58,trial3,1,98ey35,1,timedOut,,1416,1416,1416,1416,1416,1416,1,1416,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1416.750298,817.8306944,,1,21,155,197
1049,1697749954056,19/10/2023 21:12:34,1697753554056,1,19/10/2023 23:12:34,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,58,trial3,1,98ey35,1,continue,,1982,1982,1982,1982,1982,1982,1,1982,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1416.750298,817.8306944,,1,21,155,197
1050,1697749954307,19/10/2023 21:12:34,1697753554307,1,19/10/2023 23:12:34,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,58,trial3,2,5kfsdz,2,timedOut,,817,817,817,817,817,817,1,817,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1416.750298,817.8306944,,1,21,155,197
1051,1697749954586,19/10/2023 21:12:34,1697753554586,1,19/10/2023 23:12:34,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,58,trial3,3,1ggec9,3,response,2,278,267,278,278,267,278,1,278,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1416.750298,817.8306944,,1,21,156,198
1052,1697749956073,19/10/2023 21:12:36,1697753556073,1,19/10/2023 23:12:36,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,58,trial3,4,vtf7vm,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1416.750298,817.8306944,,1,21,156,198
1053,1697749957190,19/10/2023 21:12:37,1697753557190,1,19/10/2023 23:12:37,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,59,trial3,1,98ey35,1,timedOut,,1116,1116,1116,1116,1116,1116,1,1116,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1123.367263,725.8193852,,1,21,156,198
1054,1697749957757,19/10/2023 21:12:37,1697753557757,1,19/10/2023 23:12:37,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,59,trial3,1,98ey35,1,continue,,1683,1683,1683,1683,1683,1683,1,1683,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1123.367263,725.8193852,,1,21,156,198
1055,1697749957907,19/10/2023 21:12:37,1697753557907,1,19/10/2023 23:12:37,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,59,trial3,2,5kfsdz,2,timedOut,,717,717,717,717,717,717,1,717,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1123.367263,725.8193852,,1,21,156,198
1056,1697749958554,19/10/2023 21:12:38,1697753558554,1,19/10/2023 23:12:38,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,59,trial3,3,1ggec9,3,response,2,647.0000000001164,632,647.0000000001164,647.0000000001164,632,647.0000000001164,0,647.0000000001164,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1123.367263,725.8193852,,1,21.5,156,199
1057,1697749960039,19/10/2023 21:12:40,1697753560039,1,19/10/2023 23:12:40,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,59,trial3,4,vtf7vm,4,timedOut,,1501,1501,1501,1501,1501,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,2,1,2,1,red.png,blue.png,2,1,0,0.1,1123.367263,725.8193852,,1,21.5,156,199
1058,1697749961273,19/10/2023 21:12:41,1697753561273,1,19/10/2023 23:12:41,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,60,trial3,1,98ey35,1,timedOut,,1234,1234,1234,1234,1234,1234,1,1234,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1239.761693,900.2793281,,1,21.5,156,199
1059,1697749961840,19/10/2023 21:12:41,1697753561840,1,19/10/2023 23:12:41,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,60,trial3,1,98ey35,1,continue,,1800,1800,1800,1800,1800,1800,1,1800,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1239.761693,900.2793281,,1,21.5,156,199
1060,1697749962172,19/10/2023 21:12:42,1697753562172,1,19/10/2023 23:12:42,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,60,trial3,2,5kfsdz,2,timedOut,,899,899,899,899,899,899,1,899,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1239.761693,900.2793281,,1,21.5,156,199
1061,1697749962466,19/10/2023 21:12:42,1697753562466,1,19/10/2023 23:12:42,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,60,trial3,3,1ggec9,3,response,2,292,284,292,292,284,292,1,292,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1239.761693,900.2793281,,1,21.5,157,200
1062,1697749963957,19/10/2023 21:12:43,1697753563957,1,19/10/2023 23:12:43,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,60,trial3,4,vtf7vm,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1239.761693,900.2793281,,1,21.5,157,200
1063,1697749965290,19/10/2023 21:12:45,1697753565290,1,19/10/2023 23:12:45,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,61,trial3,1,98ey35,1,timedOut,,1333,1333,1333,1333,1333,1333,1,1333,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1335.632185,926.1319452,,1,21.5,157,200
1064,1697749965857,19/10/2023 21:12:45,1697753565857,1,19/10/2023 23:12:45,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,61,trial3,1,98ey35,1,continue,,1900,1900,1900,1900,1900,1900,1,1900,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1335.632185,926.1319452,,1,21.5,157,200
1065,1697749966223,19/10/2023 21:12:46,1697753566223,1,19/10/2023 23:12:46,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,61,trial3,2,5kfsdz,2,timedOut,,934,934,934,934,934,934,1,934,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1335.632185,926.1319452,,1,21.5,157,200
1066,1697749966552,19/10/2023 21:12:46,1697753566552,1,19/10/2023 23:12:46,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,61,trial3,3,1ggec9,3,response,2,328,315,328,328,315,328,1,328,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1335.632185,926.1319452,,1,21.5,158,201
1067,1697749968040,19/10/2023 21:12:48,1697753568040,1,19/10/2023 23:12:48,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,61,trial3,4,vtf7vm,4,timedOut,,1502,1501,1502,1502,1501,1502,1,1502,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,blue.png,red.png,1,2,0.1,0,1335.632185,926.1319452,,1,21.5,158,201
1068,1697749969040,19/10/2023 21:12:49,1697753569040,1,19/10/2023 23:12:49,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,62,trial3,1,98ey35,1,timedOut,,1001,1000,1001,1001,1000,1001,1,1001,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1000.261188,830.3084123,,1,21.5,158,201
1069,1697749969607,19/10/2023 21:12:49,1697753569607,1,19/10/2023 23:12:49,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,62,trial3,1,98ey35,1,continue,,1567,1567,1567,1567,1567,1567,1,1567,0,0,,Fixation Timing,Fixation,1,object-117,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1000.261188,830.3084123,,1,21.5,158,201
1070,1697749969873,19/10/2023 21:12:49,1697753569873,1,19/10/2023 23:12:49,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,62,trial3,2,5kfsdz,2,timedOut,,834,834,834,834,834,834,1,834,0,0,,Time Limit,screen,0,screen,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1000.261188,830.3084123,,1,21.5,158,201
1071,1697749970334,19/10/2023 21:12:50,1697753570334,1,19/10/2023 23:12:50,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,62,trial3,3,1ggec9,3,response,2,460,450,460,460,450,460,1,460,0,0,,Keyboard Response,Keyboard Response,4,object-282,trial3,6,3,0.8,1,2,1,2,red.png,blue.png,2,1,0.1,0,1000.261188,830.3084123,,1,21.5,159,202
